i	n	method	time	mu_1	mu_2	mu_3	mu_4	mu_1_ci_l	mu_2_ci_l	mu_3_ci_l	mu_4_ci_l	mu_1_ci_u	mu_2_ci_u	mu_3_ci_u	mu_4_ci_u	mu_1_bias	mu_2_bias	mu_3_bias	mu_4_bias	mu_1_coverage	mu_2_coverage	mu_3_coverage	mu_4_coverage	coverage
215	1000	gibbs	78.351	-0.0501798565162378	4.86661045966389	9.99406520298654	20.0197593099703	-0.186720404766093	4.73382914913104	9.86060120881148	19.9033779838463	0.0895320034012749	4.99799646051755	10.1304203071507	20.1423539681537	-0.0501798565162378	-0.13338954033611	-0.00593479701345956	0.0197593099703006	TRUE	FALSE	TRUE	TRUE	FALSE
215	1000	cavi	0.0579999999999927	-0.0504591981819919	4.86555162615145	9.99332839808419	20.0187803399837	-0.179515059588272	4.74352256775317	9.86529996955808	19.9018565426789	0.0785966632242887	4.98758068454973	10.1213568266103	20.1357041372884	-0.0504591981819919	-0.13444837384855	-0.0066716019158104	0.0187803399836994	TRUE	FALSE	TRUE	TRUE	FALSE
216	1000	gibbs	78.044	0.000412150778165998	4.96992974338616	9.88654390209325	19.9030769172048	-0.130760968076383	4.84258637943945	9.76450017843525	19.7741771106975	0.13686865418607	5.09655810902817	10.0097851554452	20.0320373936964	0.000412150778165998	-0.0300702566138398	-0.11345609790675	-0.0969230827952003	TRUE	TRUE	TRUE	TRUE	TRUE
216	1000	cavi	0.0499999999999972	0.00023331679815162	4.97031000509734	9.88704916865914	19.9031935991562	-0.127652345262297	4.84991912526004	9.76620408859647	19.7769389003917	0.128118978858601	5.09070088493463	10.0078942487218	20.0294482979206	0.00023331679815162	-0.0296899949026601	-0.112950831340861	-0.0968064008437999	TRUE	TRUE	TRUE	TRUE	TRUE
217	1000	gibbs	77.901	-0.0548416831755794	5.005759932718	10.009737300434	19.7918520356006	-0.186742619141369	4.88702756181808	9.8769105362021	19.6638350803916	0.0763714405126962	5.12854117482064	10.1445099365348	19.9148662258287	-0.0548416831755794	0.00575993271800002	0.00973730043400067	-0.208147964399402	TRUE	TRUE	TRUE	FALSE	FALSE
217	1000	cavi	0.0510000000000019	-0.0547447893774468	5.00582355492969	10.009792071056	19.7922106009563	-0.182009037086101	4.89140355415223	9.88121587211424	19.665955909589	0.0725194583312078	5.12024355570715	10.1383682699978	19.9184652923237	-0.0547447893774468	0.00582355492969011	0.00979207105599933	-0.207789399043701	TRUE	TRUE	TRUE	FALSE	FALSE
218	1000	gibbs	78.075	0.0165033082211009	4.96032106630199	9.824284552108	19.8519193334272	-0.120547768963383	4.83192397415232	9.70474265465945	19.7257480414173	0.155623151406137	5.08482284634895	9.94783622286288	19.9792070158753	0.0165033082211009	-0.0396789336980099	-0.175715447891999	-0.148080666572799	TRUE	TRUE	FALSE	FALSE	FALSE
218	1000	cavi	0.0519999999999925	0.015473996028402	4.95986372885608	9.82355124399042	19.8513009117619	-0.11583904159359	4.84030695639079	9.70502432523501	19.7245190512007	0.146787033650394	5.07942050132137	9.94207816274582	19.9780827723231	0.015473996028402	-0.0401362711439202	-0.176448756009581	-0.1486990882381	TRUE	TRUE	FALSE	FALSE	FALSE
219	1000	gibbs	78.377	-0.0747566892042332	4.98659395923293	9.89116233140719	19.9642258296722	-0.206099981998006	4.85609622739686	9.76762387833636	19.8399274253813	0.0614214978072929	5.11575097762359	10.0124758993996	20.088563235765	-0.0747566892042332	-0.0134060407670704	-0.108837668592811	-0.0357741703278016	TRUE	TRUE	TRUE	TRUE	TRUE
219	1000	cavi	0.0520000000000067	-0.0743366573483357	4.98622557677015	9.89090180885042	19.9640529391248	-0.203604321710757	4.86294836961979	9.77320505485628	19.8385767967906	0.0549310070140853	5.10950278392051	10.0085985628446	20.089529081459	-0.0743366573483357	-0.01377442322985	-0.109098191149579	-0.0359470608751984	TRUE	TRUE	TRUE	TRUE	TRUE
220	1000	gibbs	78.286	0.0222859804825461	4.89147677399295	9.89127211635821	19.8410310541029	-0.102609977162115	4.76402183793216	9.7588872702296	19.7156893430457	0.149898764425052	5.01787780170287	10.0230974261452	19.9676901629827	0.0222859804825461	-0.10852322600705	-0.108727883641791	-0.158968945897101	TRUE	TRUE	TRUE	FALSE	FALSE
220	1000	cavi	0.0510000000000019	0.0231229819019376	4.89078351084009	9.89104484782107	19.8417777746723	-0.0969829607642639	4.77039905381937	9.76225794593562	19.7155230759797	0.143228924568139	5.01116796786081	10.0198317497065	19.9680324733649	0.0231229819019376	-0.10921648915991	-0.108955152178931	-0.158222225327702	TRUE	TRUE	TRUE	FALSE	FALSE
221	1000	gibbs	78.316	-0.0241009229498058	4.85190149595443	10.0119020598748	19.8793608607718	-0.154161787436834	4.71690379404559	9.88656650490232	19.7522149148996	0.101202581968038	4.98681131033952	10.1418305968989	20.001134580028	-0.0241009229498058	-0.14809850404557	0.0119020598747994	-0.120639139228199	TRUE	FALSE	TRUE	TRUE	FALSE
221	1000	cavi	0.0530000000000115	-0.0239360136510426	4.85294234699836	10.012031360486	19.8782193843344	-0.146799590995677	4.72755411342487	9.88860474107112	19.7549952400955	0.0989275636935917	4.97833058057186	10.135457979901	20.0014435285733	-0.0239360136510426	-0.14705765300164	0.0120313604860005	-0.1217806156656	TRUE	FALSE	TRUE	TRUE	FALSE
222	1000	gibbs	78.184	0.0507100585554466	4.99666784388152	10.0636399617036	19.8859362786923	-0.0739034564909297	4.85927094930282	9.93358758210912	19.7655256892071	0.175959988557763	5.13002745677538	10.1996058023921	20.0059613699802	0.0507100585554466	-0.00333215611848026	0.0636399617036005	-0.114063721307701	TRUE	TRUE	TRUE	TRUE	TRUE
222	1000	cavi	0.0529999999999973	0.051299884229263	4.99681668504306	10.064610757942	19.886702573182	-0.0706851139579334	4.87197090102367	9.93948378474788	19.7637212353749	0.173284882416459	5.12166246906245	10.1897377311361	20.0096839109891	0.051299884229263	-0.00318331495693958	0.0646107579420008	-0.113297426818001	TRUE	TRUE	TRUE	TRUE	TRUE
223	1000	gibbs	78.377	0.213166140558421	4.99671230909162	9.99925490542917	19.892487927926	0.0859079185018823	4.86146798177446	9.87552459028469	19.7639088426837	0.341903203393375	5.12495481703414	10.1262066106725	20.0189498378242	0.213166140558421	-0.00328769090837966	-0.000745094570829608	-0.107512072074002	FALSE	TRUE	TRUE	TRUE	FALSE
223	1000	cavi	0.0520000000000067	0.213013073767129	4.99687113673054	9.99968096733046	19.8927828777983	0.089776427751633	4.8738283732118	9.87796411015918	19.7657349465956	0.336249719782625	5.11991390024927	10.1213978245017	20.019830809001	0.213013073767129	-0.00312886326945971	-0.000319032669539254	-0.1072171222017	FALSE	TRUE	TRUE	TRUE	FALSE
224	1000	gibbs	77.989	-0.0747277094890712	4.86301769092634	9.85267702196072	19.8167578430884	-0.207787990637493	4.72875322654588	9.73056811117775	19.6965208145301	0.0602700851005111	4.99555652873524	9.974721914277	19.9410836630212	-0.0747277094890712	-0.13698230907366	-0.147322978039281	-0.1832421569116	TRUE	FALSE	FALSE	FALSE	FALSE
224	1000	cavi	0.0529999999999973	-0.0741302387162699	4.86174935297262	9.85256157202691	19.8162391785755	-0.20216912016545	4.73666975952093	9.73330629800805	19.6932578407733	0.0539086427329103	4.9868289464243	9.97181684604577	19.9392205163777	-0.0741302387162699	-0.13825064702738	-0.147438427973089	-0.183760821424499	TRUE	FALSE	FALSE	FALSE	FALSE
225	1000	gibbs	77.955	-0.0304792131474706	4.9011670402247	9.83606781707943	19.994049573119	-0.1539134898869	4.76115326785505	9.70359637740508	19.8710866294909	0.0978001946076375	5.03975411468855	9.96716466802712	20.1168553680944	-0.0304792131474706	-0.0988329597752999	-0.16393218292057	-0.00595042688100023	TRUE	TRUE	FALSE	TRUE	FALSE
225	1000	cavi	0.0570000000000022	-0.0304783001394389	4.90163597215016	9.83623972928215	19.9943976167025	-0.150223894577284	4.77484585901322	9.71027701018731	19.8716576556498	0.0892672942984063	5.0284260852871	9.96220244837698	20.1171375777552	-0.0304783001394389	-0.0983640278498399	-0.16376027071785	-0.00560238329750007	TRUE	TRUE	FALSE	TRUE	FALSE
226	1000	gibbs	77.983	-0.0547134437202558	4.91223321043757	9.98110257424733	19.9015304895011	-0.180765055801012	4.77043169514097	9.85458042923822	19.78050901816	0.0731501563072166	5.0535577057044	10.1072243041164	20.0231539645352	-0.0547134437202558	-0.0877667895624299	-0.0188974257526695	-0.0984695104989015	TRUE	TRUE	TRUE	TRUE	TRUE
226	1000	cavi	0.0519999999999925	-0.05439396765953	4.91263646892465	9.98182442516294	19.901297454776	-0.178194998586637	4.78528899441919	9.85967478857686	19.7795089806312	0.0694070632675766	5.03998394343012	10.103974061749	20.0230859289209	-0.05439396765953	-0.0873635310753498	-0.0181755748370591	-0.0987025452240005	TRUE	TRUE	TRUE	TRUE	TRUE
227	1000	gibbs	78.168	0.00229693315190461	4.92781913106163	9.96995149941855	19.9814628435581	-0.1298482793079	4.79924651893445	9.84443672317572	19.8557539470255	0.133545682819283	5.0558396455428	10.0984655608786	20.1081964190761	0.00229693315190461	-0.0721808689383696	-0.0300485005814508	-0.0185371564419015	TRUE	TRUE	TRUE	TRUE	TRUE
227	1000	cavi	0.0499999999999972	0.00192781663052723	4.92829283856715	9.97050877229844	19.9817024102096	-0.123749067500811	4.80694540673021	9.84774298886007	19.8564826034697	0.127604700761865	5.04964027040409	10.0932745557368	20.1069222169496	0.00192781663052723	-0.0717071614328502	-0.0294912277015609	-0.0182975897904001	TRUE	TRUE	TRUE	TRUE	TRUE
228	1000	gibbs	78.673	0.0962856990333112	4.92259421933293	9.8891443740599	20.0381036881036	-0.0360670220384212	4.79501977820495	9.76094327162916	19.9091395055035	0.228937672852719	5.04889696681646	10.0187248499761	20.1648654584173	0.0962856990333112	-0.0774057806670703	-0.110855625940101	0.0381036881036003	TRUE	TRUE	TRUE	TRUE	TRUE
228	1000	cavi	0.0519999999999925	0.0967336232298373	4.92179628195866	9.88867840749302	20.0380429150406	-0.0325956397173696	4.80339621377441	9.76788530544928	19.910727233674	0.226062886177044	5.04019635014291	10.0094715095368	20.1653585964071	0.0967336232298373	-0.0782037180413404	-0.111321592506981	0.0380429150405988	TRUE	TRUE	TRUE	TRUE	TRUE
229	1000	gibbs	78.019	0.065971164194872	4.99684846008258	9.83931515975765	20.0266584289358	-0.0635592698460459	4.87596638095985	9.70838405490779	19.9039912014735	0.193694372819955	5.11836491749487	9.96946917981861	20.1480154688064	0.065971164194872	-0.00315153991742001	-0.16068484024235	0.0266584289358001	TRUE	TRUE	FALSE	TRUE	FALSE
229	1000	cavi	0.0480000000000018	0.0662690184994338	4.99641888780117	9.8390349992085	20.0274844265184	-0.059743070791683	4.87876484365843	9.70938667506113	19.9049844265184	0.192281107790551	5.11407293194391	9.96868332335587	20.1499844265184	0.0662690184994338	-0.00358111219883028	-0.160965000791499	0.0274844265183987	TRUE	TRUE	FALSE	TRUE	FALSE
230	1000	gibbs	77.862	-0.00544239506885104	4.99009521052662	10.0072892784401	19.8741823334038	-0.134757995356947	4.86101122543169	9.87772779632071	19.7528317645875	0.124937861354163	5.12554367817506	10.134642707467	19.9945419011964	-0.00544239506885104	-0.00990478947337969	0.00728927844009952	-0.125817666596198	TRUE	TRUE	TRUE	FALSE	FALSE
230	1000	cavi	0.0559999999999974	-0.00487984221636434	4.99060368262133	10.0079142245985	19.873143233507	-0.129277228147877	4.86714512202559	9.88363178657258	19.7504032724543	0.119517543715148	5.11406224321708	10.1321966626243	19.9958831945597	-0.00487984221636434	-0.00939631737866975	0.00791422459849933	-0.126856766492999	TRUE	TRUE	TRUE	FALSE	FALSE
231	1000	gibbs	78.742	0.0341847499151422	4.9296161805873	9.9919969308553	19.8527350728727	-0.0981996358473872	4.79252236354833	9.86173329593566	19.7331341046803	0.164972084354726	5.06933211557828	10.125374638144	19.9694295016549	0.0341847499151422	-0.0703838194127	-0.00800306914469928	-0.147264927127299	TRUE	TRUE	TRUE	FALSE	FALSE
231	1000	cavi	0.0499999999999972	0.0342193862594896	4.93038518317167	9.99137288418575	19.8525698566601	-0.0917225609215669	4.80347492262261	9.86493046261433	19.7360599501985	0.160161333440546	5.05729544372073	10.1178153057572	19.9690797631218	0.0342193862594896	-0.0696148168283299	-0.00862711581424946	-0.1474301433399	TRUE	TRUE	TRUE	FALSE	FALSE
232	1000	gibbs	75.979	1.1144599594195	7.23752221894007	14.8913441922451	19.9725929641836	-0.00358887399070585	4.69231531537607	9.97557046454151	19.8048256904877	2.21230945389794	9.77703513005462	19.8895299298273	20.2145283403875	1.1144599594195	2.23752221894007	4.8913441922451	-0.0274070358163989	TRUE	TRUE	TRUE	TRUE	TRUE
232	1000	cavi	0.0529999999999973	0.101192090426185	4.81002726127707	10.0778014208666	19.9413780627431	-0.0237318477802547	4.68391072961447	9.95858798641203	19.8164130269881	0.226116028632625	4.93614379293966	10.1970148553212	20.0663430984981	0.101192090426185	-0.18997273872293	0.0778014208665994	-0.0586219372568983	TRUE	FALSE	TRUE	TRUE	FALSE
233	1000	gibbs	74.619	0.0146789560343295	4.94006375741629	9.99633755303415	19.8990238689782	-0.112666117896418	4.80569726784429	9.87397010492529	19.7766677466144	0.141371225345046	5.07739508672274	10.1200535840954	20.0225546122441	0.0146789560343295	-0.05993624258371	-0.0036624469658495	-0.100976131021799	TRUE	TRUE	TRUE	TRUE	TRUE
233	1000	cavi	0.0499999999999972	0.0142856505553838	4.93930539491043	9.99613417862716	19.8998315271786	-0.110055498764677	4.81033879818893	9.87563090359713	19.7782774872819	0.138626799875444	5.06827199163193	10.1166374536572	20.0213855670753	0.0142856505553838	-0.0606946050895703	-0.00386582137283931	-0.100168472821402	TRUE	TRUE	TRUE	TRUE	TRUE
234	1000	gibbs	75.215	-0.073362435728818	4.93772527571313	9.99335272377434	19.9988102796447	-0.202520488882899	4.80897164604375	9.86524458589678	19.875169931052	0.0584339050199622	5.06581595297234	10.1190850285545	20.1240885472348	-0.073362435728818	-0.06227472428687	-0.00664727622566019	-0.00118972035529907	TRUE	TRUE	TRUE	TRUE	TRUE
234	1000	cavi	0.0499999999999972	-0.0733320071949828	4.93983934790516	9.99361323463535	19.9989138178692	-0.198386858205053	4.82016327993853	9.86842645809419	19.8736940111283	0.0517228438150877	5.0595154158718	10.1188000111765	20.1241336246101	-0.0733320071949828	-0.0601606520948401	-0.00638676536465077	-0.00108618213079836	TRUE	TRUE	TRUE	TRUE	TRUE
235	1000	gibbs	77.416	-0.126330042913261	5.07093293346852	9.85809464410422	20.0470276783899	-0.252455666070756	4.9448317278129	9.7242987680615	19.9180191827406	0.00182520986237565	5.19570284113341	9.99075206847155	20.1716763034695	-0.126330042913261	0.0709329334685203	-0.14190535589578	0.0470276783898989	TRUE	TRUE	FALSE	TRUE	FALSE
235	1000	cavi	0.0530000000000115	-0.125790336678953	5.07068029523765	9.85756312761395	20.0456152168622	-0.249483282219953	4.95324205308425	9.73061399997746	19.9180300842883	-0.00209739113795285	5.18811853739105	9.98451225525044	20.1732003494362	-0.125790336678953	0.0706802952376497	-0.14243687238605	0.045615216862199	FALSE	TRUE	FALSE	TRUE	FALSE
236	1000	gibbs	76.082	0.0946866978860771	4.90593962383983	10.0174891990731	19.7696481803921	-0.0338791173385498	4.77263455562804	9.89120924486016	19.640860293744	0.221133034629675	5.03953755403446	10.1455660687085	19.8948470412726	0.0946866978860771	-0.0940603761601704	0.0174891990731005	-0.2303518196079	TRUE	TRUE	TRUE	FALSE	FALSE
236	1000	cavi	0.0499999999999972	0.0955412528645139	4.90710432923669	10.017839665588	19.7697714641993	-0.0257961664392161	4.78350025417824	9.89353576693436	19.6440374055758	0.216878672168244	5.03070840429513	10.1421435642417	19.8955055228228	0.0955412528645139	-0.0928956707633102	0.0178396655879993	-0.230228535800698	TRUE	TRUE	TRUE	FALSE	FALSE
237	1000	gibbs	75.938	0.0440739473192918	4.98357766919165	9.9853737232446	19.9196977633009	-0.0950990078029908	4.85823246682512	9.85705785225132	19.7997862476988	0.181585366524346	5.10819617978702	10.1150953737006	20.0371989574391	0.0440739473192918	-0.01642233080835	-0.0146262767554006	-0.0803022366991009	TRUE	TRUE	TRUE	TRUE	TRUE
237	1000	cavi	0.0510000000000019	0.0439821737229506	4.98432336845345	9.98652401170601	19.9199629205354	-0.0885809167879484	4.86523103032687	9.86092731219042	19.8009013996467	0.17654526423385	5.10341570658003	10.1121207112216	20.0390244414242	0.0439821737229506	-0.0156766315465502	-0.0134759882939903	-0.0800370794645993	TRUE	TRUE	TRUE	TRUE	TRUE
238	1000	gibbs	75.999	0.0325106888295521	4.9462073431381	9.92558196770581	19.8781596274088	-0.0959719420179155	4.81362733264385	9.79449884583177	19.7538472468577	0.164696978601575	5.07881249086996	10.0596605059607	20.0014600027223	0.0325106888295521	-0.0537926568618996	-0.0744180322941901	-0.121840372591201	TRUE	TRUE	TRUE	TRUE	TRUE
238	1000	cavi	0.054000000000002	0.0315018928945658	4.94640875018999	9.92507076003116	19.8790627281564	-0.092586573178846	4.82538141102272	9.79991333292328	19.7543509146132	0.155590358967978	5.06743608935726	10.050228187139	20.0037745416995	0.0315018928945658	-0.05359124981001	-0.0749292399688404	-0.120937271843601	TRUE	TRUE	TRUE	TRUE	TRUE
239	1000	gibbs	75.749	0.00772281870194141	4.99250575335471	10.0534861504298	19.8210136779925	-0.123612327463323	4.86386646903559	9.93147390923881	19.6920035442667	0.142645582353358	5.12180673809067	10.1758383669217	19.9519094489886	0.00772281870194141	-0.0074942466452903	0.0534861504297997	-0.1789863220075	TRUE	TRUE	TRUE	FALSE	FALSE
239	1000	cavi	0.046999999999997	0.00720253982150803	4.99165787984081	10.0529590109517	19.8201991543982	-0.118517490887695	4.87017409326222	9.93337676239839	19.6915188501952	0.132922570530711	5.1131416664194	10.1725412595049	19.9488794586013	0.00720253982150803	-0.00834212015919	0.0529590109516995	-0.1798008456018	TRUE	TRUE	TRUE	FALSE	FALSE
240	1000	gibbs	76.072	0.00249979676187895	5.0060668007266	9.94107575866901	19.820520017864	-0.118248279178091	4.86887169889235	9.8087104311321	19.693940840501	0.124804742389916	5.14123315319371	10.0737822115938	19.9452588951284	0.00249979676187895	0.00606680072660026	-0.0589242413309901	-0.179479982136002	TRUE	TRUE	TRUE	FALSE	FALSE
240	1000	cavi	0.0519999999999925	0.0017081749670378	5.00606386454777	9.93924148682116	19.8208731369413	-0.114186251298671	4.87915509434905	9.81123910437968	19.6956533302014	0.117602601232747	5.13297263474649	10.0672438692626	19.9460929436813	0.0017081749670378	0.00606386454777041	-0.0607585131788397	-0.179126863058698	TRUE	TRUE	TRUE	FALSE	FALSE
241	1000	gibbs	75.872	-0.0450621797411748	4.89045481790745	9.85881697107922	19.7821237815456	-0.17268848197142	4.7514772535378	9.72912296828347	19.6544292157218	0.0844056588614562	5.02595373320438	9.98696052698035	19.9091901086944	-0.0450621797411748	-0.10954518209255	-0.14118302892078	-0.2178762184544	TRUE	TRUE	FALSE	FALSE	FALSE
241	1000	cavi	0.054000000000002	-0.0440601126196531	4.89096257364204	9.85847681914956	19.7818917503244	-0.166310530127675	4.76665989421092	9.73699868075769	19.6548438205082	0.0781903048883691	5.01526525307316	9.97995495754143	19.9089396801406	-0.0440601126196531	-0.10903742635796	-0.14152318085044	-0.218108249675598	TRUE	TRUE	FALSE	FALSE	FALSE
242	1000	gibbs	75.775	-0.0623956601348106	5.02705072214764	10.0824686577793	19.9678748592667	-0.189487078078807	4.89834524856797	9.95857141378834	19.8463132833863	0.0668438483303635	5.15599421810027	10.2060200279455	20.0907192557053	-0.0623956601348106	0.0270507221476404	0.0824686577792999	-0.0321251407332994	TRUE	TRUE	TRUE	TRUE	TRUE
242	1000	cavi	0.0480000000000018	-0.0612011432167852	5.02700656745774	10.0826522771634	19.9689876789209	-0.188347192609873	4.90350671135308	9.9616774297003	19.8455192844061	0.0659449061763026	5.1505064235624	10.2036271246266	20.0924560734357	-0.0612011432167852	0.0270065674577404	0.0826522771633993	-0.0310123210790998	TRUE	TRUE	TRUE	TRUE	TRUE
243	1000	gibbs	75.793	0.00462414810319057	4.92442303727647	9.98211156477608	19.8950709915133	-0.118393115201993	4.79034048926531	9.85550355837369	19.7691776356988	0.126977514673167	5.05783491694032	10.1083061776989	20.0230032671925	0.00462414810319057	-0.0755769627235301	-0.0178884352239201	-0.1049290084867	TRUE	TRUE	TRUE	TRUE	TRUE
243	1000	cavi	0.0509999999999877	0.00538145014389468	4.92387538727375	9.98252781913403	19.8956170218619	-0.113512463236292	4.79836533328239	9.86035363432379	19.7666584896494	0.124275363524081	5.04938544126511	10.1047020039443	20.0245755540745	0.00538145014389468	-0.0761246127262503	-0.0174721808659708	-0.104382978138101	TRUE	TRUE	TRUE	TRUE	TRUE
244	1000	gibbs	75.643	-0.0720244075704322	4.94353210162724	9.90003712110565	19.8274313412366	-0.204899481846452	4.80897415427168	9.77602240771789	19.7084331248497	0.0616352071349149	5.0796721130369	10.0253709979972	19.9504276177494	-0.0720244075704322	-0.0564678983727598	-0.0999628788943507	-0.172568658763399	TRUE	TRUE	TRUE	FALSE	FALSE
244	1000	cavi	0.0499999999999972	-0.0706116561046099	4.94436051225779	9.9000166805358	19.827599791769	-0.198547729812154	4.81829185483392	9.78019695613241	19.7060457518563	0.057324417602934	5.07042916968165	10.0198364049392	19.9491538316818	-0.0706116561046099	-0.0556394877422104	-0.0999833194642008	-0.172400208231	TRUE	TRUE	TRUE	FALSE	FALSE
245	1000	gibbs	75.893	0.0226376613481015	4.92446683507588	10.0026496952423	19.8676083637925	-0.108220474502742	4.78619538817677	9.87521029869058	19.745099967053	0.150410898503377	5.05780028337235	10.1325445653624	19.9856347915299	0.0226376613481015	-0.0755331649241198	0.00264969524229919	-0.132391636207501	TRUE	TRUE	TRUE	FALSE	FALSE
245	1000	cavi	0.0509999999999877	0.0213062626068211	4.92302006739807	10.0021928545253	19.8684440963637	-0.103019842524258	4.79694517357003	9.87717117352267	19.7487180409553	0.145632367737901	5.04909496122611	10.1272145355279	19.9881701517721	0.0213062626068211	-0.0769799326019296	0.00219285452529938	-0.131555903636301	TRUE	TRUE	TRUE	FALSE	FALSE
246	1000	gibbs	75.606	0.000465117284786663	4.97936374305128	9.93865705848187	19.914791957884	-0.124948440175205	4.84314992740027	9.81736246966018	19.7899785975216	0.125986724946437	5.11482367796844	10.0555701736449	20.0433377240833	0.000465117284786663	-0.0206362569487197	-0.0613429415181308	-0.0852080421160011	TRUE	TRUE	TRUE	TRUE	TRUE
246	1000	cavi	0.0499999999999972	9.85871390557934e-05	4.97810475505468	9.93990348920183	19.9140653780561	-0.123376701246364	4.85205272221433	9.82197929499331	19.7859361697659	0.123573875524476	5.10415678789503	10.0578276834104	20.0421945863463	9.85871390557934e-05	-0.0218952449453198	-0.0600965107981697	-0.085934621943899	TRUE	TRUE	TRUE	TRUE	TRUE
247	1000	gibbs	76.114	0.0445187743312388	4.97219852163861	9.91893869342551	20.0281996440643	-0.084590239799734	4.83940322564139	9.79505864023447	19.9106059454191	0.173310049757417	5.10677161012831	10.0429403761726	20.1503352300967	0.0445187743312388	-0.0278014783613898	-0.0810613065744903	0.0281996440643013	TRUE	TRUE	TRUE	TRUE	TRUE
247	1000	cavi	0.046999999999997	0.0454537514496418	4.97298327382356	9.91905442829648	20.0267878380764	-0.0787004389453403	4.84535779908634	9.79482587735529	19.9075060366639	0.169607941844624	5.10060874856078	10.0432829792377	20.1460696394889	0.0454537514496418	-0.0270167261764396	-0.0809455717035199	0.0267878380764017	TRUE	TRUE	TRUE	TRUE	TRUE
248	1000	gibbs	75.87	-0.0452144928072396	4.98709827704705	9.95979865562768	19.8152527436742	-0.175515322781351	4.85604975052471	9.83028048256077	19.6957779076234	0.0847246074543929	5.12073435655608	10.0892541613078	19.9349429963041	-0.0452144928072396	-0.0129017229529502	-0.0402013443723206	-0.184747256325799	TRUE	TRUE	TRUE	FALSE	FALSE
248	1000	cavi	0.0490000000000066	-0.0456748088595497	4.98753605552968	9.96102897322777	19.8153687618733	-0.172905437714832	4.86159771444388	9.83887934619251	19.6954187098463	0.0815558199957325	5.11347439661549	10.083178600263	19.9353188139003	-0.0456748088595497	-0.0124639444703201	-0.0389710267722307	-0.184631238126698	TRUE	TRUE	TRUE	FALSE	FALSE
249	1000	gibbs	76.16	0.0544168679261746	4.82145957180217	9.90126863741666	19.9736416397433	-0.0760731218114613	4.69016700063976	9.77706813538059	19.8445479522105	0.181209354687341	4.9533769941427	10.0245010678853	20.1044163214895	0.0544168679261746	-0.17854042819783	-0.0987313625833401	-0.026358360256701	TRUE	FALSE	TRUE	TRUE	FALSE
249	1000	cavi	0.054000000000002	0.055833652604142	4.82146396081629	9.90154699297454	19.9737415672044	-0.0659667510406079	4.70046645240853	9.77774740320531	19.845061263227	0.177634056248892	4.94246146922405	10.0253465827438	20.1024218711818	0.055833652604142	-0.17853603918371	-0.0984530070254603	-0.0262584327956006	TRUE	FALSE	TRUE	TRUE	FALSE
250	1000	gibbs	76.224	-0.033999105940623	4.93816981771016	9.98172427618781	20.0068217030033	-0.16789112352778	4.80128912311126	9.86009047004933	19.8869974706853	0.100127003868729	5.07595273204472	10.1041601709676	20.1229332061738	-0.033999105940623	-0.0618301822898397	-0.0182757238121898	0.00682170300330043	TRUE	TRUE	TRUE	TRUE	TRUE
250	1000	cavi	0.0499999999999972	-0.0343134106318491	4.93580962365422	9.98294460601042	20.0065146482041	-0.16401662182253	4.80719123710811	9.86331258753	19.88832220113	0.0953898005588319	5.06442801020032	10.1025766244908	20.1247070952783	-0.0343134106318491	-0.0641903763457803	-0.0170553939895797	0.00651464820409942	TRUE	TRUE	TRUE	TRUE	TRUE
251	1000	gibbs	75.665	0.0311977925952568	5.06419368697419	9.8323973856037	19.9405201747146	-0.0928174811495509	4.92701319567513	9.70392196577613	19.8119411589698	0.153151780109736	5.19921511949407	9.96330597804276	20.067500342709	0.0311977925952568	0.0641936869741899	-0.1676026143963	-0.0594798252854005	TRUE	TRUE	FALSE	TRUE	FALSE
251	1000	cavi	0.0520000000000067	0.031247602221467	5.0643113759083	9.83275836134528	19.9402725113195	-0.0889049713132971	4.93767169738387	9.71081969056718	19.8137550553434	0.151400175756231	5.19095105443273	9.95469703212338	20.0667899672956	0.031247602221467	0.0643113759083001	-0.167241638654721	-0.059727488680501	TRUE	TRUE	FALSE	TRUE	FALSE
252	1000	gibbs	75.984	-0.0971175611263091	4.96190472753283	9.99766659928479	19.9416174033013	-0.22217872198102	4.83174928273804	9.86571125271129	19.8148679139573	0.0274204641135868	5.08942321592227	10.1297352075559	20.066158647165	-0.0971175611263091	-0.0380952724671699	-0.00233340071521049	-0.0583825966986993	TRUE	TRUE	TRUE	TRUE	TRUE
252	1000	cavi	0.0500000000000114	-0.0974102077592655	4.9631228340138	9.99707144832945	19.9418689704246	-0.218987120021512	4.84182762310761	9.87081334923814	19.8158753985013	0.0241667045029808	5.08441804491998	10.1233295474208	20.0678625423479	-0.0974102077592655	-0.0368771659862004	-0.00292855167054995	-0.0581310295753994	TRUE	TRUE	TRUE	TRUE	TRUE
253	1000	gibbs	75.754	-0.0625194304323083	4.87031610103789	9.9781989243394	19.9793976399199	-0.188134443252642	4.73910538488221	9.84659559897043	19.8586285418392	0.064390626492771	5.00273471244235	10.108072038285	20.1016207036754	-0.0625194304323083	-0.12968389896211	-0.0218010756605995	-0.0206023600801011	TRUE	TRUE	TRUE	TRUE	TRUE
253	1000	cavi	0.0500000000000114	-0.0625754944882422	4.87059631473899	9.97734555813665	19.9803961594584	-0.186319596528964	4.74639816263972	9.85214475061179	19.858607685322	0.0611686075524794	4.99479446683827	10.1025463656615	20.1021846335947	-0.0625754944882422	-0.12940368526101	-0.0226544418633505	-0.019603840541599	TRUE	FALSE	TRUE	TRUE	FALSE
