i	n	method	time	mu_1	mu_2	mu_3	mu_4	mu_1_ci_l	mu_2_ci_l	mu_3_ci_l	mu_4_ci_l	mu_1_ci_u	mu_2_ci_u	mu_3_ci_u	mu_4_ci_u	mu_1_bias	mu_2_bias	mu_3_bias	mu_4_bias	mu_1_coverage	mu_2_coverage	mu_3_coverage	mu_4_coverage	coverage
102	10000	cavi	0.426999999999907	-0.0226198198462173	5.03368692960904	9.99825303190002	19.998520472906	-0.0614864979734123	4.99425618485904	9.95952352496804	19.9587516887383	0.0162468582809777	5.07311767435904	10.036982538832	20.0382892570738	-0.0226198198462173	0.0336869296090399	-0.00174696809997954	-0.00147952709399846	TRUE	TRUE	TRUE	TRUE	TRUE
103	10000	gibbs	1312.008	-0.00722484427139963	5.00014450865275	10.0225702957818	19.9997201327994	-0.0468692444359231	4.95780826473213	9.98202610559086	19.9610363171452	0.0332891249521358	5.04231658733497	10.062057373419	20.0387454949492	-0.00722484427139963	0.000144508652749842	0.0225702957818008	-0.000279867200600137	TRUE	TRUE	TRUE	TRUE	TRUE
103	10000	cavi	0.42899999999986	-0.00679295922027417	5.00012119158024	10.02227797834	19.9993472711005	-0.0457502422046078	4.9605760484026	9.9831654920789	19.9601864124821	0.0321643237640595	5.03966633475788	10.0613904646011	20.0385081297189	-0.00679295922027417	0.00012119158023971	0.02227797834	-0.000652728899499522	TRUE	TRUE	TRUE	TRUE	TRUE
104	10000	gibbs	1313.772	0.565848219922498	6.66777432413756	14.9303663317126	20.0079345776822	-0.0438945301760555	4.95854374085057	9.93609984656399	19.9413814260209	1.21844525762102	8.41004150244279	19.9706133750702	20.139707000261	0.565848219922498	1.66777432413756	4.9303663317126	0.00793457768219952	TRUE	TRUE	TRUE	TRUE	TRUE
104	10000	cavi	0.391000000000076	-0.0106337897428693	4.99412020452827	9.96975842558337	19.9751774347769	-0.0494533391570565	4.95496649149924	9.93065872844632	19.935465830754	0.0281857596713178	5.03327391755729	10.0088581227204	20.0148890387998	-0.0106337897428693	-0.00587979547172957	-0.03024157441663	-0.0248225652231007	TRUE	TRUE	TRUE	TRUE	TRUE
105	10000	gibbs	1317.896	-0.0137060768670674	4.99263991088998	9.99751761602443	19.9772922967993	-0.0538551962190679	4.95174403361821	9.95633198048065	19.9379495304993	0.0267476474805793	5.03389955150523	10.0381533015018	20.0165660768815	-0.0137060768670674	-0.00736008911002006	-0.0024823839755701	-0.0227077032007017	TRUE	TRUE	TRUE	TRUE	TRUE
105	10000	cavi	0.407000000000153	-0.0138310093791656	4.99179505494705	9.99714882091895	19.9779648885388	-0.0525097041137356	4.95277900691053	9.95760348384056	19.9384153072385	0.0248476853554045	5.03081110298357	10.0366941579973	20.0175144698391	-0.0138310093791656	-0.00820494505294977	-0.00285117908105015	-0.0220351114612001	TRUE	TRUE	TRUE	TRUE	TRUE
106	10000	gibbs	1322.691	0.0224522773713429	5.03088582144361	9.99048692428333	19.987397018067	-0.0176221461538232	4.98969976804904	9.95123332414925	19.9474246343265	0.0617686650348547	5.072579400444	10.0303615894743	20.0268695397829	0.0224522773713429	0.0308858214436096	-0.00951307571667037	-0.012602981933	TRUE	TRUE	TRUE	TRUE	TRUE
106	10000	cavi	0.365999999999985	0.0228181248001738	5.03093744684935	9.9902635389003	19.9873342736504	-0.016207188617888	4.99202239663068	9.95121803233425	19.9475327039801	0.0618434382182357	5.06985249706802	10.0293090454664	20.0271358433207	0.0228181248001738	0.0309374468493502	-0.00973646109970083	-0.0126657263495993	TRUE	TRUE	TRUE	TRUE	TRUE
107	10000	gibbs	1313.169	0.000815360199809538	5.0222115700611	10.0243861213686	19.9833509246123	-0.0398417588298488	4.97984425772154	9.98382128617239	19.9445508629759	0.0428064606784481	5.06371685246283	10.0639272306411	20.0217855498117	0.000815360199809538	0.0222115700611001	0.0243861213686003	-0.0166490753877007	TRUE	TRUE	TRUE	TRUE	TRUE
107	10000	cavi	0.343000000000075	0.000580922544685734	5.02194905436327	10.0246003993035	19.9836638661687	-0.0390893646515861	4.98255719602705	9.98575778807917	19.9447814057246	0.0402512097409575	5.06134091269948	10.0634430105278	20.0225463266127	0.000580922544685734	0.0219490543632697	0.0246003993035	-0.0163361338312988	TRUE	TRUE	TRUE	TRUE	TRUE
108	10000	gibbs	1313.468	0.0174941986041258	5.00094172776612	10.0341792270442	19.9778224723891	-0.0228129698081461	4.95873875046012	9.99436758784286	19.9382918635762	0.0574408548868646	5.04277273089079	10.073670706099	20.0165841584302	0.0174941986041258	0.000941727766120337	0.0341792270442003	-0.0221775276109	TRUE	TRUE	TRUE	TRUE	TRUE
108	10000	cavi	0.384000000000015	0.0178071789062107	5.00053693169111	10.0345103509497	19.9776950894541	-0.0211923364733098	4.96135257757765	9.99525719447744	19.9383611259229	0.0568066942857311	5.03972128580456	10.0737635074219	20.0170290529854	0.0178071789062107	0.000536931691110354	0.0345103509497005	-0.0223049105458983	TRUE	TRUE	TRUE	TRUE	TRUE
109	10000	gibbs	1314.438	-0.035189497691172	4.95978265702647	9.99505602382829	19.9742910119471	-0.0755326778010058	4.91859190437749	9.95289373703632	19.9359520290519	0.00536163278151303	5.00153182487842	10.0350288193503	20.0135268156977	-0.035189497691172	-0.0402173429735297	-0.00494397617170961	-0.0257089880529016	TRUE	TRUE	TRUE	TRUE	TRUE
109	10000	cavi	0.40300000000002	-0.0351156388973142	4.95981422579043	9.99519096588012	19.9742959972826	-0.0742667330276275	4.92060156694609	9.95580433666538	19.9352750825348	0.00403545523299907	4.99902688463477	10.0345775950949	20.0133169120303	-0.0351156388973142	-0.0401857742095704	-0.0048090341198801	-0.0257040027174007	TRUE	FALSE	TRUE	TRUE	FALSE
110	10000	gibbs	1307.473	0.0154295743498232	4.97396883174536	10.0389639060673	19.9932699197078	-0.0246182719100631	4.93024194027538	9.99869432967906	19.9540372871899	0.0556451240862442	5.0177759645016	10.0792989260417	20.0325264980503	0.0154295743498232	-0.0260311682546401	0.0389639060673002	-0.00673008029220057	TRUE	TRUE	TRUE	TRUE	TRUE
110	10000	cavi	0.407000000000153	0.015264827240566	4.97383349019756	10.0389350440211	19.9930982375669	-0.0234967043873947	4.93395078624153	9.99989847433686	19.9539841940189	0.0540263588685267	5.01371619415358	10.0779716137054	20.0322122811148	0.015264827240566	-0.0261665098024402	0.0389350440211	-0.00690176243309892	TRUE	TRUE	TRUE	TRUE	TRUE
111	10000	gibbs	1313.093	-0.0392738121191236	4.97162860037667	10.0154539920784	20.0046602641731	-0.0780116583080425	4.92808276812381	9.97501302673028	19.9658665707542	0.000610371291700655	5.01411485656203	10.0563020198588	20.0443320032082	-0.0392738121191236	-0.0283713996233299	0.0154539920784007	0.00466026417310061	TRUE	TRUE	TRUE	TRUE	TRUE
111	10000	cavi	0.419999999999845	-0.038976913507613	4.97195687638174	10.0158036731102	20.0047378637614	-0.0774388942558931	4.9325849745174	9.97591913361108	19.9656471626867	-0.000514932759332815	5.01132877824607	10.0556882126093	20.0438285648362	-0.038976913507613	-0.0280431236182599	0.0158036731102005	0.00473786376139884	FALSE	TRUE	TRUE	TRUE	FALSE
112	10000	gibbs	1308.966	0.00503703078846729	4.95266862669462	10.0128170061285	20.0015851099706	-0.0362041969854666	4.91152258653847	9.97328454349112	19.9619741701009	0.0466979288766099	4.99504825860768	10.053358955565	20.0411024428999	0.00503703078846729	-0.0473313733053802	0.0128170061285005	0.00158510997059835	TRUE	FALSE	TRUE	TRUE	FALSE
112	10000	cavi	0.3900000000001	0.00535088052002349	4.95270218051122	10.0125817025454	20.001623887462	-0.0340146501324063	4.91386672510826	9.97345851071431	19.9621705729919	0.0447164111724532	4.99153763591417	10.0517048943765	20.0410772019322	0.00535088052002349	-0.0472978194887803	0.0125817025454005	0.00162388746199937	TRUE	FALSE	TRUE	TRUE	FALSE
113	10000	gibbs	1319.6	-0.00436550924373675	4.95581284346583	10.0008967430104	19.9581401007615	-0.0438959942581885	4.91321524552962	9.95967698470958	19.9191089321724	0.0353838315694585	4.99801038527603	10.04202757579	19.9973319615345	-0.00436550924373675	-0.0441871565341696	0.000896743010400769	-0.0418598992384993	TRUE	FALSE	TRUE	FALSE	FALSE
113	10000	cavi	0.394000000000005	-0.00406440969098134	4.95563942375865	10.0011942372427	19.9585403127177	-0.0426231876526375	4.91623700847901	9.96139906423171	19.9194961781646	0.0344943682706748	4.99504183903828	10.0409894102537	19.9975844472707	-0.00406440969098134	-0.0443605762413499	0.00119423724270007	-0.0414596872822983	TRUE	FALSE	TRUE	FALSE	FALSE
114	10000	gibbs	1324.844	-0.00603656761719308	4.98975421348339	9.97509955698771	19.9996232927364	-0.0468434945866357	4.94839164286764	9.93411649347012	19.9598988657088	0.0346790449516957	5.03257335351237	10.0153521728709	20.0387637836874	-0.00603656761719308	-0.0102457865166103	-0.0249004430122906	-0.000376707263601617	TRUE	TRUE	TRUE	TRUE	TRUE
114	10000	cavi	0.409000000000106	-0.00619789619363063	4.9896563768179	9.97547959364506	19.9998271469422	-0.0454206144010984	4.95076579642889	9.93588125970438	19.9607597510424	0.0330248220138372	5.0285469572069	10.0150779275857	20.038894542842	-0.00619789619363063	-0.0103436231821004	-0.0245204063549398	-0.000172853057801348	TRUE	TRUE	TRUE	TRUE	TRUE
115	10000	gibbs	917.868	-0.0230225734805563	4.96893493114661	10.0009331859227	19.9864030419759	-0.0625678571904382	4.9276118793852	9.9604245851154	19.9468703167067	0.0175388506696346	5.01140573218332	10.0426463133624	20.0244202509071	-0.0230225734805563	-0.0310650688533904	0.000933185922699309	-0.0135969580240989	TRUE	TRUE	TRUE	TRUE	TRUE
115	10000	cavi	0.283000000000015	-0.0226099287082772	4.96908615444784	10.0008706228826	19.9862203625421	-0.0614997399866917	4.92975870376645	9.96106197756708	19.947452161614	0.0162798825701374	5.00841360512922	10.0406792681982	20.0249885634703	-0.0226099287082772	-0.0309138455521598	0.000870622882599648	-0.0137796374579011	TRUE	TRUE	TRUE	TRUE	TRUE
116	10000	gibbs	917.963	-0.00946778094015549	4.97128238192548	10.0170202638616	20.004701391525	-0.0497369490876187	4.92821309649073	9.97681576538371	19.9659409998579	0.0310783671922029	5.01343458035384	10.0577064027087	20.0443981007532	-0.00946778094015549	-0.0287176180745199	0.0170202638615997	0.00470139152499982	TRUE	TRUE	TRUE	TRUE	TRUE
116	10000	cavi	0.272000000000048	-0.00925293155738759	4.97161143412492	10.0169660841666	20.0048398506682	-0.0485586972230482	4.93190496077585	9.97808979699517	19.9659420752563	0.030052834108273	5.01131790747399	10.0558423713379	20.0437376260801	-0.00925293155738759	-0.0283885658750798	0.0169660841666008	0.00483985066820125	TRUE	TRUE	TRUE	TRUE	TRUE
117	10000	gibbs	916.254	0.0154182624892946	5.01991991102659	10.0409462594844	19.970964283324	-0.0251080550920169	4.97808084274743	10.000396683614	19.9322721762013	0.0555446901818883	5.06262478511322	10.0808045290267	20.0088447315616	0.0154182624892946	0.01991991102659	0.0409462594844001	-0.0290357166759989	TRUE	TRUE	FALSE	TRUE	FALSE
117	10000	cavi	0.26400000000001	0.0154211588993834	5.01982936486816	10.041420011233	19.9707196218746	-0.0240611542715594	4.98036463161681	10.0025990109045	19.9317064378651	0.0549034720703263	5.05929409811952	10.0802410115615	20.009732805884	0.0154211588993834	0.0198293648681602	0.0414200112330008	-0.0292803781253994	TRUE	TRUE	FALSE	TRUE	FALSE
118	10000	gibbs	916.286	0.00159460535451993	4.98955954179974	10.0158412870276	19.9749858994209	-0.0394397931455722	4.94885301114054	9.97511298460752	19.9367890432942	0.0417457092165202	5.03095189977826	10.0569629969419	20.0145931493576	0.00159460535451993	-0.01044045820026	0.0158412870275999	-0.0250141005790994	TRUE	TRUE	TRUE	TRUE	TRUE
118	10000	cavi	0.274999999999977	0.00188250155564321	4.989774331838	10.0159151427696	19.9749788159212	-0.0374332113607625	4.95074378480665	9.9763811671188	19.9360810444065	0.0411982144720489	5.02880487886934	10.0554491184204	20.0138765874358	0.00188250155564321	-0.0102256681619997	0.0159151427696003	-0.0250211840787991	TRUE	TRUE	TRUE	TRUE	TRUE
119	10000	gibbs	918.619	-0.0104683248797154	4.98808483687393	9.98932369680244	20.0224912713412	-0.050902916177823	4.94692747132034	9.94976871210466	19.9843041153629	0.0309525708276911	5.02889304683439	10.0294714649388	20.0608765554064	-0.0104683248797154	-0.0119151631260701	-0.0106763031975596	0.0224912713411989	TRUE	TRUE	TRUE	TRUE	TRUE
119	10000	cavi	0.261999999999944	-0.0100922017549271	4.98804771467324	9.98896067714036	20.0226353675423	-0.0501833971817682	4.94931129999244	9.95024329497086	19.9833646164586	0.029998993671914	5.02678412935403	10.0276780593099	20.0619061186261	-0.0100922017549271	-0.0119522853267604	-0.0110393228596397	0.0226353675422999	TRUE	TRUE	TRUE	TRUE	TRUE
120	10000	gibbs	911.265	0.00299868428195609	4.96616674842499	9.94409719958215	20.0168727854639	-0.0380597442477844	4.92386773521892	9.90432515446906	19.9776794054826	0.0437987200379857	5.00851041692734	9.98420176948501	20.0572475002028	0.00299868428195609	-0.0338332515750102	-0.0559028004178508	0.0168727854638995	TRUE	TRUE	FALSE	TRUE	FALSE
120	10000	cavi	0.274999999999977	0.00309836869417869	4.96681868321906	9.94437526714435	20.0169845182886	-0.035831551370448	4.92743422817283	9.90561126789457	19.9772729142606	0.0420282887588053	5.0062031382653	9.98313926639413	20.0566961223166	0.00309836869417869	-0.0331813167809401	-0.0556247328556498	0.0169845182885986	TRUE	TRUE	FALSE	TRUE	FALSE
121	10000	gibbs	912.763	0.00141888298756953	5.02027586876686	9.97597150918748	19.988557999331	-0.0387186975655557	4.97844921567788	9.9346469136297	19.949239700412	0.0415747915587683	5.06309860413607	10.0152653961193	20.027133905407	0.00141888298756953	0.0202758687668601	-0.0240284908125208	-0.0114420006689997	TRUE	TRUE	TRUE	TRUE	TRUE
121	10000	cavi	0.274000000000001	0.00102953399157561	5.02021870278038	9.9763699998047	19.988309417175	-0.0380986628970622	4.98104379430359	9.93709619537786	19.9491172548247	0.0401577308802134	5.05939361125718	10.0156438042315	20.0275015795253	0.00102953399157561	0.0202187027803804	-0.0236300001953005	-0.0116905828250005	TRUE	TRUE	TRUE	TRUE	TRUE
122	10000	gibbs	907.061	0.0118743660274833	5.01857526361789	10.0093400322348	19.9909659137657	-0.0290738903934745	4.97693673893878	9.96863099081867	19.9518744437963	0.052457585817574	5.06045087600163	10.0504602047945	20.0312595971236	0.0118743660274833	0.0185752636178904	0.00934003223479962	-0.00903408623430124	TRUE	TRUE	TRUE	TRUE	TRUE
122	10000	cavi	0.30499999999995	0.0113781981892631	5.01858461024027	10.0091149102923	19.9906573522903	-0.0285048811515624	4.9798884676558	9.9698392213446	19.9517135388199	0.0512612775300886	5.05728075282475	10.04839059924	20.0296011657608	0.0113781981892631	0.0185846102402696	0.00911491029230049	-0.00934264770970117	TRUE	TRUE	TRUE	TRUE	TRUE
123	10000	gibbs	933.129	0.0107451691646525	5.00086289621025	9.98360474170304	20.0071529241012	-0.0293581704936803	4.95999299076584	9.94278011384679	19.9678613463242	0.0508722261144269	5.04242735597379	10.0238614316788	20.0464923494375	0.0107451691646525	0.000862896210249708	-0.01639525829696	0.00715292410119872	TRUE	TRUE	TRUE	TRUE	TRUE
123	10000	cavi	0.274000000000001	0.0111978677391576	5.00065388210316	9.98379895007424	20.0070751049361	-0.0282322634195712	4.96182786278884	9.94474477128202	19.9676057948417	0.0506279988978864	5.03947990141748	10.0228531288665	20.0465444150305	0.0111978677391576	0.000653882103160086	-0.0162010499257601	0.00707510493609931	TRUE	TRUE	TRUE	TRUE	TRUE
124	10000	gibbs	933.982	-0.00478647494100222	4.99637206311407	9.99146292735979	20.0037129835485	-0.0450910937670346	4.9532700394338	9.95099447984067	19.9648046986568	0.0355671638287529	5.03939805189385	10.0324256367795	20.0423896671392	-0.00478647494100222	-0.00362793688593044	-0.00853707264021075	0.00371298354849969	TRUE	TRUE	TRUE	TRUE	TRUE
124	10000	cavi	0.259999999999991	-0.00507929568503919	4.99582434239897	9.99128676693706	20.0035336663276	-0.0443906650150632	4.9564719094553	9.95204339670341	19.9646664825933	0.0342320736449848	5.03517677534264	10.0305301371707	20.042400850062	-0.00507929568503919	-0.00417565760102967	-0.00871323306293981	0.00353366632759844	TRUE	TRUE	TRUE	TRUE	TRUE
125	10000	gibbs	923.678	0.50376442705033	6.65060390922549	14.9634150349224	20.0243218363172	-0.0421038598618041	4.97353614021352	9.96396186368449	19.963011289095	1.07084420230004	8.33766643362832	19.9964918487876	20.141310909461	0.50376442705033	1.65060390922549	4.9634150349224	0.0243218363171991	TRUE	TRUE	TRUE	TRUE	TRUE
125	10000	cavi	0.270999999999958	-0.00919535410548832	5.00966520329132	9.99911710498344	19.9982466092137	-0.0479870072465285	4.9700434744137	9.95986231670497	19.9591325615563	0.0295962990355518	5.04928693216893	10.0383718932619	20.037360656871	-0.00919535410548832	0.00966520329131981	-0.00088289501655936	-0.00175339078629833	TRUE	TRUE	TRUE	TRUE	TRUE
126	10000	gibbs	933.129	-0.0178252116202708	5.01783826406022	9.97546782046071	19.9743569836935	-0.0575730594011263	4.975175460735	9.93509987656101	19.9363489599189	0.023053647352992	5.06063782341647	10.0163928792584	20.0131900534172	-0.0178252116202708	0.0178382640602202	-0.0245321795392908	-0.0256430163064998	TRUE	TRUE	TRUE	TRUE	TRUE
126	10000	cavi	0.274000000000001	-0.0182208461548433	5.01781154868241	9.97527702911828	19.9743592212755	-0.0571113917910968	4.97846190310264	9.93595917508295	19.9351435318653	0.0206696994814103	5.05716119426217	10.0145948831536	20.0135749106858	-0.0182208461548433	0.0178115486824098	-0.0247229708817205	-0.025640778724501	TRUE	TRUE	TRUE	TRUE	TRUE
127	10000	gibbs	936.191	-0.00876735517378837	5.0124376934387	9.98682050879958	19.9964607943163	-0.0486989226576799	4.97052669981066	9.94493184716771	19.9579644422235	0.0308226756496652	5.05381971691797	10.028519111894	20.0353139361543	-0.00876735517378837	0.0124376934386996	-0.0131794912004199	-0.00353920568370114	TRUE	TRUE	TRUE	TRUE	TRUE
127	10000	cavi	0.256000000000085	-0.0086082754284485	5.01280812783352	9.98700108411226	19.9964456230936	-0.0473016212795398	4.9733751047399	9.94733472447148	19.9574478869404	0.0300850704226428	5.05224115092714	10.026667443753	20.0354433592468	-0.0086082754284485	0.0128081278335204	-0.0129989158877404	-0.00355437690640059	TRUE	TRUE	TRUE	TRUE	TRUE
128	10000	gibbs	931.007	-0.040867996581595	4.981612366052	9.99016013316008	20.0117961138265	-0.0808350709851455	4.93845284113959	9.94886325381174	19.9714940548675	-0.00171981622862546	5.02348394961903	10.0313012290543	20.0498885311418	-0.040867996581595	-0.0183876339479996	-0.00983986683992022	0.0117961138264988	FALSE	TRUE	TRUE	TRUE	FALSE
128	10000	cavi	0.287000000000035	-0.040733170495677	4.98162800553971	9.99042691004902	20.0117884092889	-0.0790773158693336	4.94206805709441	9.95075144593201	19.9725570114554	-0.00238902512202036	5.021187953985	10.030102374166	20.0510198071224	-0.040733170495677	-0.0183719944602903	-0.00957308995097961	0.0117884092889007	FALSE	TRUE	TRUE	TRUE	FALSE
129	10000	gibbs	930.998	0.0475607174727109	5.01676077642258	9.98190736651271	19.9654315102521	0.00771425639350459	4.97450261828316	9.94105211703841	19.9269138615415	0.0875036093954006	5.05942274855087	10.0219453360227	20.0040653186734	0.0475607174727109	0.0167607764225801	-0.0180926334872904	-0.0345684897479011	FALSE	TRUE	TRUE	TRUE	FALSE
129	10000	cavi	0.265999999999963	0.0474391741255054	5.01685050547688	9.98179840358904	19.9653887946599	0.0081892357910945	4.97772884185449	9.94284948181216	19.9259354802307	0.0866891124599164	5.05597216909927	10.0207473253659	20.0048421090891	0.0474391741255054	0.0168505054768797	-0.0182015964109592	-0.0346112053400986	FALSE	TRUE	TRUE	TRUE	FALSE
130	10000	gibbs	946.803	-0.00984652207182223	4.98607581304873	10.0050287061438	19.9968166358107	-0.0512461139873658	4.94525953146072	9.96442011949438	19.9578325358907	0.0299308885763323	5.02747662677484	10.045796407898	20.0353110385027	-0.00984652207182223	-0.0139241869512698	0.00502870614380058	-0.00318336418930087	TRUE	TRUE	TRUE	TRUE	TRUE
130	10000	cavi	0.27699999999993	-0.0100472351720244	4.98600064533208	10.0052982115915	19.9972440539762	-0.0494702514376285	4.94702431669504	9.96617972366708	19.9579890584583	0.0293757810935797	5.02497697396913	10.0444166995159	20.036499049494	-0.0100472351720244	-0.01399935466792	0.00529821159149968	-0.00275594602380025	TRUE	TRUE	TRUE	TRUE	TRUE
131	10000	gibbs	929.064	0.0256030211001023	5.00619533164315	10.0081152818801	19.9745480768286	-0.0154011935190778	4.96367034738706	9.96803055654226	19.9349326898316	0.0663404078180918	5.04766983500422	10.048274223804	20.0138033510903	0.0256030211001023	0.00619533164315023	0.0081152818800998	-0.0254519231713992	TRUE	TRUE	TRUE	TRUE	TRUE
131	10000	cavi	0.282000000000039	0.0254199024839961	5.00598654963757	10.008329125292	19.9748109822312	-0.0133447874911678	4.96708518006192	9.96891569421644	19.9350994537387	0.0641845924591599	5.04488791921322	10.0477425563675	20.0145225107237	0.0254199024839961	0.00598654963757017	0.00832912529200058	-0.025189017768799	TRUE	TRUE	TRUE	TRUE	TRUE
132	10000	gibbs	928.433	-0.0204873900353804	5.02778050231144	9.98834017130154	19.9953951252258	-0.0613796504542354	4.98530847793173	9.94662949929053	19.9572749198745	0.0201767496628124	5.0705264524619	10.0289275312781	20.0343425190746	-0.0204873900353804	0.0277805023114404	-0.0116598286984608	-0.00460487477419846	TRUE	TRUE	TRUE	TRUE	TRUE
132	10000	cavi	0.288000000000011	-0.0203363201761236	5.02803822155375	9.98815706654537	19.9953640921138	-0.0592835992689435	4.9889293093357	9.94860580879725	19.9561954145482	0.0186109589166963	5.0671471337718	10.0277083242935	20.0345327696794	-0.0203363201761236	0.02803822155375	-0.0118429334546306	-0.00463590788620039	TRUE	TRUE	TRUE	TRUE	TRUE
133	10000	gibbs	932.45	0.000256136001689086	5.00551299221318	9.96168593968287	20.0027969138768	-0.0403829852779705	4.96381192759857	9.92084090153705	19.9634776313093	0.04107189905425	5.04697239293896	10.0031433443364	20.0424061493296	0.000256136001689086	0.00551299221317958	-0.0383140603171306	0.00279691387680003	TRUE	TRUE	TRUE	TRUE	TRUE
133	10000	cavi	0.277000000000044	0.000708046965005979	5.00544620765939	9.96192871179231	20.0028618581031	-0.0389554853484345	4.96678219369557	9.92264453671926	19.9636853571357	0.0403715792784465	5.04411022162322	10.0012128868653	20.0420383590704	0.000708046965005979	0.00544620765939019	-0.0380712882076892	0.00286185810309902	TRUE	TRUE	TRUE	TRUE	TRUE
134	10000	gibbs	941.335	0.00827979180775027	5.01190707385076	9.99890767850607	19.9593784884665	-0.0334959059470427	4.97059511488443	9.95773583946459	19.9206173617255	0.0476918561580175	5.05324822586772	10.0395977727139	19.9974012204493	0.00827979180775027	0.0119070738507601	-0.00109232149393002	-0.0406215115335016	TRUE	TRUE	TRUE	FALSE	FALSE
134	10000	cavi	0.27800000000002	0.00848653620220132	5.01223784015754	9.99887284069191	19.9597420841838	-0.0309135603815498	4.97334723729541	9.95956571884256	19.9205655831593	0.0478866327859525	5.05112844301967	10.0381799625413	19.9989185852083	0.00848653620220132	0.0122378401575398	-0.0011271593080906	-0.0402579158161984	TRUE	TRUE	TRUE	FALSE	FALSE
135	10000	gibbs	928.586	-0.00287099764829162	5.02612295496719	10.0274527483639	19.9515436777289	-0.0430297347135289	4.98437467394033	9.98752544524607	19.9116171484846	0.0377603429996185	5.06828635399693	10.0678812385035	19.9907996530682	-0.00287099764829162	0.0261229549671897	0.0274527483639009	-0.0484563222711003	TRUE	TRUE	TRUE	FALSE	FALSE
135	10000	cavi	0.274999999999977	-0.00242846352596521	5.0263070757119	10.0276440403922	19.9512411559893	-0.0417337076918676	4.987518775688	9.98831022197298	19.9118913417825	0.0368767806399372	5.06509537573581	10.0669778588115	19.9905909701962	-0.00242846352596521	0.0263070757118999	0.0276440403922003	-0.048758844010699	TRUE	TRUE	TRUE	FALSE	FALSE
136	10000	gibbs	923.767	-0.0193520382140432	4.98664260514888	9.97920123020568	20.0194918810318	-0.0595873698776113	4.94431161858754	9.93868710204402	19.9801068414379	0.0202038930818188	5.02820913412782	10.0206853498925	20.0597550050805	-0.0193520382140432	-0.0133573948511199	-0.0207987697943199	0.0194918810318008	TRUE	TRUE	TRUE	TRUE	TRUE
136	10000	cavi	6.20799999999997	-0.0190894891243995	4.98681761604397	9.97923791773672	20.0192496898715	-0.0581453766360413	4.94779081667393	9.93978681927911	19.9800104307867	0.0199663983872424	5.025844415414	10.0186890161943	20.0584889489563	-0.0190894891243995	-0.0131823839560301	-0.0207620822632801	0.0192496898715007	TRUE	TRUE	TRUE	TRUE	TRUE
137	10000	gibbs	911.457	0.0254788310319093	4.98924284827427	10.0262442416361	19.9798652151437	-0.0155113258845493	4.94631726804877	9.986916752333	19.9417478840557	0.0658317274473532	5.03116680976683	10.0657891621829	20.0187854756634	0.0254788310319093	-0.0107571517257297	0.0262442416360997	-0.0201347848562996	TRUE	TRUE	TRUE	TRUE	TRUE
137	10000	cavi	0.273000000000025	0.025617158104922	4.98898348483609	10.0261909415698	19.9798648618199	-0.0138707235489087	4.94956421059715	9.98724754739457	19.9409364153378	0.0651050397587528	5.02840275907502	10.065134335745	20.0187933083019	0.025617158104922	-0.0110165151639103	0.0261909415697996	-0.0201351381800983	TRUE	TRUE	TRUE	TRUE	TRUE
138	10000	gibbs	912.528	0.000183723532431265	5.019770175645	10.002994676162	19.9688580968957	-0.0410393466384939	4.97872458566487	9.96357539763956	19.9303878014604	0.0416643910526673	5.06086764475672	10.043460955549	20.0080205438922	0.000183723532431265	0.0197701756450002	0.00299467616200033	-0.0311419031042988	TRUE	TRUE	TRUE	TRUE	TRUE
138	10000	cavi	0.273000000000025	0.000339276288443891	5.01941784063461	10.0032352158939	19.9687871399528	-0.0391994403455886	4.98030895451319	9.96422966345775	19.9296653055347	0.0398779929224764	5.05852672675604	10.0422407683301	20.0079089743709	0.000339276288443891	0.0194178406346097	0.00323521589390019	-0.0312128600472015	TRUE	TRUE	TRUE	TRUE	TRUE
139	10000	gibbs	913.261	0.0430485104568433	5.00190558847432	10.0261504833213	19.945609496087	0.00254146765516094	4.95909296170857	9.98554558162405	19.9058991751305	0.0834147529642739	5.04484769896293	10.0665612086241	19.9853316580181	0.0430485104568433	0.00190558847431976	0.0261504833213007	-0.0543905039130017	FALSE	TRUE	TRUE	FALSE	FALSE
139	10000	cavi	0.264999999999986	0.0430655973268345	5.00219189450614	10.026342035869	19.9457416762627	0.00422758474843497	4.96317014021925	9.98711290927055	19.9060463655551	0.081903609905234	5.04121364879303	10.0655711624675	19.9854369869703	0.0430655973268345	0.0021918945061401	0.0263420358689999	-0.0542583237373009	FALSE	TRUE	TRUE	FALSE	FALSE
140	10000	gibbs	911.4	0.685054909433224	6.81017474233179	14.9081964572643	20.0498292155784	-0.0276691525417592	4.98250401531389	9.95459662004501	19.9484226971335	1.42480733509196	8.66475282809617	19.9572030303077	20.246275319773	0.685054909433224	1.81017474233179	4.9081964572643	0.0498292155783986	TRUE	TRUE	TRUE	TRUE	TRUE
140	10000	cavi	0.282999999999902	0.00661361611490838	5.01770680933258	9.9889098874726	19.9816286043668	-0.0326128445072626	4.97790386039015	9.95000858977187	19.9427690766545	0.0458400767370794	5.057509758275	10.0278111851733	20.0204881320791	0.00661361611490838	0.0177068093325801	-0.0110901125274001	-0.0183713956331992	TRUE	TRUE	TRUE	TRUE	TRUE
