i	n	method	time	mu_1	mu_2	mu_3	mu_4
296	100	cavi	0.0460000000000012	0.108773871135144	4.79559891170657	9.56556834484241	19.358529653301
297	100	gibbs	11.502	-0.0366491770072319	4.8606829772192	9.5384376077566	19.2045667210438
297	100	cavi	0.0490000000000013	0.275173669417612	4.59535800463631	9.55195983787169	19.2475712326096
298	100	gibbs	7.832	0.0331697102932805	4.65405345994368	9.60708648223265	18.8155201736903
298	100	cavi	0.0310000000000006	-0.206926256286673	4.52630623384824	9.58019975729942	18.9663300654536
299	100	gibbs	7.447	0.10893955401161	4.9257295361582	9.62498578036911	19.3873508147183
299	100	cavi	0.032	0.167085544969827	4.89615856111302	9.73383506371742	19.5518370593299
300	100	gibbs	7.779	-0.0470797974810546	4.30872003641078	9.38479998489148	19.1993357494921
300	100	cavi	0.032	0.0721324042288507	4.62803957312502	9.39933278888708	19.223650085423
301	100	gibbs	7.666	0.0912124779513699	4.63291545569344	9.30402502467554	18.8137301585729
301	100	cavi	0.032	0.142625062192018	4.6952642070834	9.38829619617369	18.793338641183
302	100	gibbs	11.751	-0.27596487792077	4.98416176786154	9.94077989387356	19.2318496375479
302	100	cavi	0.0429999999999993	-0.163828961443738	4.85019060863182	10.0706833413801	19.2285427923537
303	100	gibbs	11.442	0.531663835192788	5.08491212609577	9.4907925539263	19.6075292126671
303	100	cavi	0.0449999999999999	0.211795979362718	4.93832943587985	9.17016687507497	19.4074725887112
304	100	gibbs	11.462	-0.133964702548707	4.14820609965817	9.35325425174812	18.9914022940702
304	100	cavi	0.0439999999999987	-0.246914068376383	4.160823657951	9.45421708168814	18.824541561877
305	100	gibbs	11.491	0.195929811637863	4.52257853048259	8.48973454693994	19.3012198124874
305	100	cavi	0.0470000000000006	-0.193911930676688	4.56703575109555	9.07967359828002	19.1018578554615
306	100	gibbs	11.397	0.137934177415713	4.72907230699427	10.1626299071422	19.4491515304478
306	100	cavi	0.043000000000001	0.0779981524133549	4.67399690419468	10.0339513969611	19.4779260605209
307	100	gibbs	11.553	-0.167591141263205	4.59538067580977	9.41969067697866	19.2155958590045
307	100	cavi	0.0469999999999988	-0.116993583745555	4.60818873661814	9.40967279059421	18.9843872177588
308	100	gibbs	7.855	-0.36253673464538	4.45093011321038	9.31858892897112	19.5755195449694
308	100	cavi	0.032	-0.367768588610334	4.50091835021019	9.19797501861341	19.5348958288225
309	100	gibbs	7.855	-0.0618676971473428	4.9538126962299	9.66230070251149	19.4051020209792
309	100	cavi	0.0300000000000011	-0.0309505448918541	4.64672616067669	9.62760250317737	19.4191589347094
310	100	gibbs	7.694	0.165222502485487	5.06981460151021	9.12145340179317	18.5989930148259
310	100	cavi	0.0319999999999991	0.0333387533312212	4.76642229983514	9.53781791063486	18.8218636438813
311	100	gibbs	7.863	-0.224224108480596	4.59041503626168	9.35905628569488	18.9352717572883
311	100	cavi	0.032	0.0364792674736875	4.66949592819874	9.3978397536892	18.9308251418821
312	100	gibbs	7.844	0.459671649692881	4.31207850051998	9.52048029690379	18.3497840233121
312	100	cavi	0.032	0.247711009378991	4.42227590077424	9.65621740182242	18.2268870844846
313	100	gibbs	7.866	0.287711148029998	4.97733205872423	9.15840544214087	18.8386441397281
313	100	cavi	0.0309999999999988	0.0267687747836479	4.79641035950805	9.35073144179455	18.8511337609433
314	100	gibbs	7.855	0.100154076410258	4.22820679821496	9.58504091583346	18.7867215606921
314	100	cavi	0.032	0.241077917624534	4.3856330883255	9.76400196568976	19.1012108881922
315	100	gibbs	7.851	-0.169514352596059	4.70207204400569	9.59430938238026	19.5388138353555
315	100	cavi	0.0310000000000006	-0.0616186224231398	4.55087078160944	9.68942944369932	19.4432372175027
316	100	gibbs	7.855	0.171042144824499	4.73929511351823	9.20125439096703	19.0532000832658
316	100	cavi	0.032	0.0621203796800867	4.76445788848296	9.56664352034171	19.2190843863004
317	100	gibbs	7.877	-0.398669102647843	4.55240030195825	9.15984839153172	18.9907599333369
317	100	cavi	0.0309999999999988	-0.116994896543107	4.7748492054842	9.59445368965691	19.0235619425879
318	100	gibbs	7.785	-0.185160983408314	5.04595533572134	9.50961720358001	19.6214537125226
318	100	cavi	0.0310000000000006	-0.165826115938901	4.9744922802362	9.49603239949988	19.4689287426533
319	100	gibbs	7.842	0.352420068012006	4.93198641863395	8.99295620971513	19.1982180586514
319	100	cavi	0.0310000000000006	0.247507124054767	4.88232692645895	9.26281946399289	19.4035270757021
320	100	gibbs	7.793	0.307574218361885	4.94363442786789	9.87827561696186	19.7459915096816
320	100	cavi	0.0310000000000006	-0.0581590862909955	4.82418216194218	9.81309427146746	19.6137794025972
321	100	gibbs	7.814	0.259486837556142	4.77816364357982	9.27240840258779	19.1457749300845
321	100	cavi	0.0269999999999992	-0.0416164228185642	4.73782659915286	9.61245248843268	19.0595846083078
322	100	gibbs	7.861	-0.259732789365125	4.31986869939459	9.27430995409664	18.8055544845302
322	100	cavi	0.0289999999999999	-0.0856817555352358	4.60678236856929	9.37786366345142	19.0383340279362
323	100	gibbs	7.786	0.0197536436575524	4.44461529566744	9.64740290523901	19.0295731668973
323	100	cavi	0.032	0.106023337072744	4.60320083896396	9.56684934548844	19.110569401424
324	100	gibbs	7.805	-0.106438869503677	4.19494179278428	9.49072783005188	19.3186566384664
324	100	cavi	0.0299999999999994	-0.149083433333792	4.62029588101761	9.48993126117348	19.2165453104033
325	100	gibbs	7.754	-0.461030087832717	4.81124709735532	9.68162917887688	19.4599726600296
325	100	cavi	0.0289999999999999	-0.142671168958524	4.61031380791652	9.72085055517586	19.2382766846282
326	100	gibbs	7.906	0.256070598639705	4.77870533642694	9.94031344077287	18.8432851132997
326	100	cavi	0.163	-0.00869875017677188	4.71003987211546	9.77733184403153	18.8172188264811
327	100	gibbs	7.982	0.472111003462646	5.07729095611729	9.74775668861948	19.3178697276994
327	100	cavi	0.0289999999999999	0.413243576186386	5.01408064873524	9.91581650945267	19.5335933062046
328	100	gibbs	7.884	0.187626413677561	4.35904660138177	9.3237510274653	19.2214356286219
328	100	cavi	0.0329999999999995	0.118389132873002	4.78518301613872	9.4374366476607	19.4434298569981
329	100	gibbs	7.954	-0.131155603767746	4.67156557894063	9.50786242022327	19.5290662598962
329	100	cavi	0.0299999999999994	-4.26220541238927e-05	4.77102940335991	9.40554697335667	19.4864283590189
330	100	gibbs	7.96	0.465342649869231	4.79503045595961	9.52661543449086	18.8182602948652
330	100	cavi	0.0309999999999988	0.0645926384434126	4.7798960859372	9.71628916168876	19.018951306596
331	100	gibbs	7.978	0.174183206910445	4.68241035764285	9.58800193095361	19.0406204363528
331	100	cavi	0.0329999999999995	0.141891021106	4.40977421184066	9.477349350043	19.0116256817134
332	100	gibbs	7.965	-0.270802103431532	4.40980872503576	9.76867918665193	19.3345544691555
332	100	cavi	0.0289999999999999	0.0298116719019429	4.6085536550992	9.74963554517418	19.4643864886033
333	100	gibbs	7.959	0.100724502438519	4.53546031189689	9.47063427130389	19.4793504199378
333	100	cavi	0.032	0.0392429215996021	4.72697293845972	9.50150373838571	19.1676885031731
334	100	gibbs	7.948	-0.0758308648810468	5.00858621569269	9.30271402102598	19.3725024724802
334	100	cavi	0.032	-0.0825379211200019	4.8001702253314	9.37276317046111	19.3818005505861
335	100	gibbs	7.914	-0.298762420832004	4.16808868298093	9.45357562451171	19.3369158447181
335	100	cavi	0.0299999999999994	0.133087368858248	4.53776743896605	9.4225268090228	19.3873287167836
336	100	gibbs	7.897	-0.168786807512559	4.6787344141311	9.4963292242348	18.6103156709119
336	100	cavi	0.0310000000000006	-0.156718540672129	4.63471244520334	9.53608057328473	18.751407347235
337	100	gibbs	7.967	0.278031994991046	4.30501071933563	9.86745925768312	18.1933685999534
337	100	cavi	0.032	0.186830735476247	4.85004373713539	9.73592319892105	18.7246256432372
338	100	gibbs	7.946	0.106900892835605	4.59711270447556	9.23965786997453	19.3629081020348
338	100	cavi	0.032	0.288576945269001	4.45202665572317	9.5336734835594	19.4225845921987
339	100	gibbs	7.983	0.310040113090202	4.83110175753401	9.26705677707326	19.2908136765876
339	100	cavi	0.0309999999999988	0.0190447530080983	5.02426910362227	9.37822210873919	19.0004946409096
340	100	gibbs	7.926	-0.181521113311179	5.1410945537942	9.78910056950711	19.6320995891615
340	100	cavi	0.0329999999999995	-0.0318502549684973	4.70293178477177	9.9699058369993	19.4756172947867
341	100	gibbs	7.972	-0.578466607206196	4.66919713425779	9.29991346542912	18.9534173981869
341	100	cavi	0.0299999999999994	-0.109641954003665	4.8147358638422	9.357329620995	19.1661036174081
342	100	gibbs	7.878	-0.150038739115457	4.66170457334981	9.34964666405359	19.6682787963958
342	100	cavi	0.0330000000000013	-0.00616559664207705	4.60563759515128	9.35699005500671	19.5253848045352
343	100	gibbs	7.976	0.218522319079554	5.26876775436313	9.68886251240609	19.7796424615183
343	100	cavi	0.0310000000000006	0.0666160488124087	4.74283299941161	9.76846685169675	19.6919250561169
344	100	gibbs	7.891	-0.258216094838788	5.08208770970546	10.047098281064	19.0161944522947
344	100	cavi	0.0309999999999988	-0.129899578363846	4.90202744736513	9.79887134441904	19.0769255158021
345	100	gibbs	7.992	0.0453740275175766	5.36798628179857	9.82747171550621	19.8480035648302
345	100	cavi	0.0310000000000006	-0.0215879126834617	4.97798392413791	9.83201611777514	19.6768874083456
346	100	gibbs	7.914	0.716962421331713	4.80168407521507	9.06440320955698	19.4649307350191
346	100	cavi	0.032	0.312936671373929	4.90558950092716	9.29101519885968	19.382744598149
347	100	gibbs	7.942	0.0668767498592901	5.01919945650382	9.44632852262893	18.9785916376322
347	100	cavi	0.0300000000000011	0.147162566825024	4.93068168834122	9.50695308635015	19.1703831097635
348	100	gibbs	7.79	-0.158027565149826	5.21426135128679	9.98039599587646	19.2946884944731
348	100	cavi	0.0299999999999994	-0.0864153298045249	4.77031834605344	9.48252318097349	19.4396082993438
349	100	gibbs	7.951	0.557124571774533	4.25885193995776	9.23521198605598	18.8538481570986
349	100	cavi	0.032	0.288177845593935	4.29392664789168	9.44004480885024	18.9315263731182
350	100	gibbs	7.872	-0.0334990536201193	5.18277768012561	9.40528840853093	18.4492889170747
350	100	cavi	0.0329999999999995	-0.016630481683999	4.92551568446663	9.42143208542269	18.6973088529578
351	100	gibbs	7.92	-0.521465185284752	4.4655990318757	9.55107269730032	19.4782003781545
351	100	cavi	0.0310000000000006	-0.395265331669376	4.49497365888689	9.67132528229558	19.2236517037638
352	100	gibbs	7.951	0.130517474028827	4.79517141317838	9.66321795197454	19.1201324331318
352	100	cavi	0.0299999999999994	-0.117320895762158	4.88201657858114	9.74968994608059	18.884412639226
353	100	gibbs	7.98	0.460342372236859	4.44730458445131	9.87214349410759	19.071592096614
353	100	cavi	0.0299999999999994	-0.0529339802377412	4.59901036638105	9.69053373267343	18.9435203918813
354	100	gibbs	7.922	0.454692090639825	4.19291552353178	9.2250011218444	19.0769114732278
354	100	cavi	0.032	0.317332315623111	4.49214662435817	9.37007532577331	18.8560650025771
355	100	gibbs	8.025	-0.492695546783951	4.58058125098592	9.59173282565802	18.79042186862
355	100	cavi	0.0310000000000006	-0.371604303675006	4.67388523155776	9.61948280977412	18.9279788639062
356	100	gibbs	8.024	-0.0162770051708786	5.02730164610385	9.59576678956826	18.9173854123806
356	100	cavi	0.0329999999999995	-0.0060603681796374	4.79916451246078	9.64108003162727	19.3959237534432
357	100	gibbs	7.985	-0.153291203471654	4.89576022697443	9.317701580895	19.0040494436755
357	100	cavi	0.032	0.36623366841419	4.84414166340515	9.38230108960077	19.0547569463446
358	100	gibbs	7.995	0.122522258948788	4.95144034332336	9.42019933633935	18.9106094408327
358	100	cavi	0.0310000000000006	0.0964481823002568	4.95454805249159	9.47722558298214	19.1860256678578
359	100	gibbs	7.986	-0.418984871347929	4.33439286921193	9.67786772741208	19.1471007165881
359	100	cavi	0.0299999999999994	-0.345906001039613	4.52310393163071	9.21583015994917	18.9401395692533
360	100	gibbs	7.991	-0.32380325941061	4.09604671079549	9.57952424381627	18.9549765951842
360	100	cavi	0.032	-0.0264772182442321	4.26432942781006	9.36939830384192	18.9530577298926
361	100	gibbs	8.006	0.248208475141744	4.60792990922326	9.56497633695315	18.9188768670699
361	100	cavi	0.0310000000000006	0.0263882264784787	4.48665149100894	9.59887979403862	18.9278325581743
362	100	gibbs	7.994	0.121781177151945	4.63257722202521	9.99770778998128	18.7853024684372
362	100	cavi	0.0299999999999994	0.146598276869602	4.96269188307714	9.75797705294105	19.047483840058
363	100	gibbs	7.976	0.00601146399277785	4.59252270549393	9.84878977220181	19.4731941507306
363	100	cavi	0.0340000000000007	0.050246546865357	4.935518547062	9.94761887097541	19.2875822500543
364	100	gibbs	7.965	-0.452220387462702	4.46958687588036	9.27247855234217	18.5241409466152
364	100	cavi	0.0310000000000006	-0.330234705299086	4.4281023709453	9.52919636793747	18.9009622090255
365	100	gibbs	7.981	-0.0502375865526497	4.75825264455239	9.7695187984778	19.5679177672981
365	100	cavi	0.0310000000000006	-0.0163880965701527	4.9471177528621	9.76635236444912	19.4451393618284
366	100	gibbs	7.973	-0.0360223085626911	4.94639462608891	10.1609403592231	19.5087959742076
366	100	cavi	0.0310000000000006	0.112680435275396	4.77258039064647	9.53838700497348	19.3358046428201
367	100	gibbs	7.999	0.169227196714867	4.84244413096711	9.33974936792163	19.7661706876573
367	100	cavi	0.0329999999999995	-0.0238181412649003	4.69723342382169	9.07399981886818	19.5461390989122
368	100	gibbs	7.985	0.208066094837542	4.86696931222417	9.34602842681319	19.071793532947
368	100	cavi	0.0329999999999995	0.147657778150885	4.80725741410428	9.72153356180178	19.2788246311702
369	100	gibbs	8.005	-0.350163055016801	3.91779853220496	8.85202264100083	19.5872530156632
369	100	cavi	0.032	-0.101079015077581	4.34823034444519	9.37814204315122	19.2320616391245
370	100	gibbs	7.838	-0.0571008402620932	4.26994014707049	9.66606753921873	19.512591085009
370	100	cavi	0.0250000000000004	-0.246435550507886	4.39854613053747	9.87241606595028	19.2216928618446
371	100	gibbs	7.685	-0.166378256204415	4.82038163608528	9.33178831851799	19.0217188215097
371	100	cavi	0.0299999999999994	-0.177053813014781	5.14075177749568	9.64962206726911	19.1081879577722
372	100	gibbs	7.878	-0.15283895952865	4.39722813094734	9.07476127096661	19.0959288087719
372	100	cavi	0.032	0.208873463319121	4.79593237152309	9.52319345305427	19.2455938941374
373	100	gibbs	7.861	-0.511002705238612	4.2874435241378	9.647930666207	19.0882964341354
373	100	cavi	0.0310000000000006	-0.243762562696449	4.55943390511737	9.7547822589654	19.0978989372813
374	100	gibbs	7.859	-0.0665411319731653	4.42457738809398	9.43041541300541	19.2958757479896
374	100	cavi	0.0310000000000006	-0.0728305931322811	4.57092345427473	9.44148854205866	19.3406075310542
375	100	gibbs	11.396	0.459562705585618	4.94789166122611	9.55009941387786	19.2481829182161
375	100	cavi	0.0460000000000012	0.302824319812797	4.8461386941197	9.4606061487537	19.012399027544
376	100	gibbs	11.267	-0.0809042326180762	4.82488707849638	9.14438248397886	19.2037301949414
376	100	cavi	0.048	-0.064558315861978	4.73607452279068	9.14401194954407	19.1676453305424
377	100	gibbs	7.864	0.156456984443766	5.08092292472793	9.45486435617284	19.15654627362
377	100	cavi	0.032	0.317537682892593	5.07468804879311	9.53780670025512	19.2754816874033
378	100	gibbs	7.673	-0.0716695097714833	4.36475117548102	9.04967790470432	19.617779664034
378	100	cavi	0.032	-0.100446324616259	4.45636749356431	9.17923314187027	19.6145028646272
379	100	gibbs	7.649	0.451633965318891	4.37370708349358	9.35236393753493	18.76995996163
379	100	cavi	0.0309999999999997	0.209638088215095	4.55212249084243	9.32782768139866	18.8462963015992
380	100	gibbs	7.673	-0.310832100066649	4.83114169482513	9.48628482337985	19.2327830568876
380	100	cavi	0.0309999999999997	-0.19924142024727	4.60914365306077	9.54963099725668	19.2665262456764
381	100	gibbs	11.421	0.211909972092415	4.77448596915583	9.54815969857374	19.303041321964
381	100	cavi	0.0459999999999994	0.0527365995150143	4.95148782155297	9.71540234009546	19.4152384137008
382	100	gibbs	11.357	-0.0779418732421543	4.80053832253267	10.1496744541041	19.7058330543737
382	100	cavi	0.0470000000000006	0.00569598573623222	4.82602240145968	9.82560576840356	19.5191218997023
383	100	gibbs	11.31	-0.230899248711808	4.87320865088312	9.42554904824303	19.1929645060894
383	100	cavi	0.048	-0.0999122858720221	4.674247647195	9.61836753840501	19.3270478210283
384	100	gibbs	11.328	-0.12606379946855	4.66800593299101	9.87470488168875	19.371225392032
384	100	cavi	0.0459999999999994	-0.165012840530491	4.73691949741348	9.67161298194589	19.3131062574009
385	100	gibbs	11.396	0.663342328948909	5.27632479178576	9.26007435774757	19.1345891711042
385	100	cavi	0.0469999999999988	0.55033095604552	5.01665595503134	9.44934212983823	19.1376111249127
386	100	gibbs	11.402	0.037412691402159	4.29103538768907	9.69414601211169	19.083083015542
386	100	cavi	0.0469999999999988	0.0278668872945909	4.38464460918451	9.37938302681543	19.1847054274324
387	100	gibbs	11.377	0.213581530494427	5.01902076279253	9.75694681952043	19.025258128065
387	100	cavi	0.0459999999999994	0.327493781543036	4.79768463578152	9.56049512989026	19.0692335316638
388	100	gibbs	11.407	-0.22514278282484	4.3005652003442	9.97553321104142	19.4044155909424
388	100	cavi	0.0459999999999994	0.0182139994678233	4.32435717235878	9.53402294606133	19.2175011870967
389	100	gibbs	11.393	0.394511179989048	5.38385974568668	9.7294294813751	19.1336490725563
389	100	cavi	0.0449999999999999	0.138663235767148	4.67952605475132	9.61762745856225	18.9808095851918
390	100	gibbs	11.349	-0.543904569824024	4.90237859549912	9.55255250979729	19.2655660374347
390	100	cavi	0.0459999999999994	-0.22535790612162	4.83403104510231	9.72504374717335	19.1180272003963
391	100	gibbs	11.335	-0.0122449823846264	4.49348023283107	9.62624486625931	19.3573590697731
391	100	cavi	0.0470000000000006	-0.113133684612221	4.23500619955001	9.12591776613895	19.3700183269658
392	100	gibbs	11.423	-0.186882265445309	4.98148014484398	9.56333371041114	19.3058889194853
392	100	cavi	0.0460000000000012	0.00602671983450399	4.78712978339998	9.44690001781724	19.1613924055211
393	100	gibbs	11.371	0.666759242800328	5.26754919249068	9.53121023849307	19.6163507968893
393	100	cavi	0.0460000000000012	0.266252236793701	5.02483513365538	9.66432103872886	19.4418083046795
394	100	gibbs	11.468	-0.260167705560945	4.70580803819807	9.77876559246613	19.3727108308497
394	100	cavi	0.0459999999999994	-0.324588932362751	4.76448798421307	9.86493451816284	19.3316067855387
395	100	gibbs	11.497	0.591116672624199	4.65169838698435	9.4019641467867	19.2568529837923
395	100	cavi	0.0460000000000012	-0.0551563260982038	4.80975887668217	9.29145770161283	19.3346257079593
396	100	gibbs	11.482	-0.0132834026209714	4.71830530201931	9.18724332406605	19.0320373016843
396	100	cavi	0.0469999999999988	-0.221667984727816	5.04078853554127	9.54345511454266	18.7062926564799
397	100	gibbs	11.496	-0.388774778738818	4.75544892860082	9.38140555862262	19.0973065500018
397	100	cavi	0.0460000000000012	-0.121985012227858	4.82811860805149	9.21223801437701	19.2968485942234
398	100	gibbs	11.457	0.244035739177048	5.05189435816593	9.69449935392776	19.423822872708
398	100	cavi	0.0469999999999988	0.0890840992781314	4.93073941089237	9.55096371211579	19.4403502393967
399	100	gibbs	11.462	-0.0175874376169551	4.29336564546589	9.63415755190125	19.3911444192716
399	100	cavi	0.048	0.0930834153152557	4.35553388294243	9.39600675819765	19.2961261876155
400	100	gibbs	11.483	0.478751987997362	5.46748059608504	8.83479776714059	19.093527020118
400	100	cavi	0.0459999999999994	0.364687865793234	5.17229099498756	9.15594052626835	19.2905275123679
401	100	gibbs	11.47	-0.28483187418233	5.12272781140757	9.32810276433507	19.281345463175
401	100	cavi	0.0470000000000006	0.129960883739254	4.99424980522918	9.22796251452283	19.3411323576641
402	100	gibbs	11.455	-0.180123672355183	4.48726924176579	9.8338284313916	18.6274962594015
402	100	cavi	0.0470000000000006	0.105263763962935	4.84791002225428	9.71131448262215	18.8155578740726
403	100	gibbs	11.463	-0.0185613412612889	4.77906598351302	9.52027239026734	18.6176444836809
403	100	cavi	0.0460000000000012	0.0513089304812778	4.67876243560204	9.76556897666529	18.7814984202609
404	100	gibbs	7.852	0.0696879804407738	5.05737442621659	9.38243575681117	19.43965991331
404	100	cavi	0.032	-0.0831723581880509	4.79702355028214	9.64096351374197	19.1445851928684
405	100	gibbs	7.833	-0.831124453711967	4.48632294651623	9.60863983788816	19.6210184680386
405	100	cavi	0.0329999999999995	-0.42004956428404	4.91354966132261	9.55959210993501	19.383974562747
406	100	gibbs	7.794	0.11134827483715	4.71795746485952	9.5611137514511	19.6629973348148
406	100	cavi	0.0310000000000006	-0.224014516457263	4.89603869664585	9.57892788339717	19.4609134888786
407	100	gibbs	7.852	0.0298056029910741	4.51014103752138	9.81336110785505	19.5024632974021
407	100	cavi	0.0309999999999988	0.0878113021772571	4.62069272894229	9.62032550434252	19.6682332183597
408	100	gibbs	7.925	-0.125842895403181	5.02198281661847	9.90999455324339	18.6253778381391
408	100	cavi	0.0310000000000006	-0.184744268142718	4.80613841282257	9.84566493660783	18.5365805476105
409	100	gibbs	7.935	-0.265319933632066	4.40452144509857	9.38719088573677	18.8979998312388
409	100	cavi	0.032	-0.0927397978080684	4.7341045920191	9.53064149592852	19.0299989745396
410	100	gibbs	7.938	-0.503069246139451	4.00134120544663	9.69746007920845	19.8944297084515
410	100	cavi	0.0340000000000007	-0.165106604132339	4.05178037999227	9.45725193972009	19.6559729073628
411	100	gibbs	7.977	-0.191790926071989	4.25101604057503	9.46580447159588	19.1911919340014
411	100	cavi	0.0310000000000006	0.00259906955279003	4.6289999365379	9.45286742186453	19.4334455150133
412	100	gibbs	7.716	-0.169675018713189	4.735557247732	10.037753335033	18.940293443823
412	100	cavi	0.0300000000000002	-0.272838224673682	5.16804493612208	9.73392640018648	19.0962444490824
413	100	gibbs	7.951	-0.303833873631586	4.32807458203363	9.81085238299219	18.9415819371876
413	100	cavi	0.032	-0.060043564810628	4.33048868613299	9.87451005416656	19.0047884969079
414	100	gibbs	7.944	0.279422324149551	4.16180089797359	9.41344519243557	19.200952218317
414	100	cavi	0.0329999999999995	0.168650089111872	4.25170849167333	9.40792715520161	19.2568793843799
415	100	gibbs	7.947	-0.00785614351825305	4.84145149032408	9.50474117716433	19.6238325901753
415	100	cavi	0.0310000000000006	0.0594892110865673	4.86360542155612	9.3039402366832	19.4340625073237
416	100	gibbs	11.816	-0.522416649509725	4.88825245469618	9.10238561270536	19.3828023303608
416	100	cavi	0.0470000000000006	-0.158389734910633	4.79347986850622	9.42841791600425	19.2780345282384
417	100	gibbs	11.408	0.161237579022329	4.51159201671859	9.24731250315362	19.1966850322309
417	100	cavi	0.0460000000000012	0.145342972328576	4.97802423136454	9.21135634568649	19.1985338727424
418	100	gibbs	11.459	-0.024051970451917	4.50908317792576	9.68345690074721	19.633253147178
418	100	cavi	0.0469999999999988	0.0566617170575785	4.38652176087804	9.39422381793542	19.3890318555199
419	100	gibbs	11.544	0.00279305164344557	4.87390883771255	9.33340735367507	18.8445471369263
419	100	cavi	0.0459999999999994	0.00439930412007599	4.85740178238019	9.32882061173679	19.0779697948464
420	100	gibbs	11.446	-0.549419957005928	4.64634175208811	9.61688564272306	18.9017866736325
420	100	cavi	0.0469999999999988	-0.304499432626519	4.56008574687199	9.72690535992416	18.9712780631158
421	100	gibbs	11.506	-0.0333625513931	5.0773717475571	9.23081292071613	19.4796098470424
421	100	cavi	0.0470000000000006	0.1164337847158	5.04558987916673	9.30265870684824	19.3135911143818
422	100	gibbs	7.868	0.0930095662183777	4.77709685664832	9.26777450942932	19.1929198659738
422	100	cavi	0.0310000000000006	0.0857786234697363	4.78669597361548	9.74686036731239	19.2142599659453
423	100	gibbs	7.837	-0.00133237857859628	4.46020473875018	9.12559650176445	19.1907048187169
423	100	cavi	0.0309999999999988	-0.100911693713571	4.62131595484221	9.43219654660672	19.2775513432706
424	100	gibbs	7.689	-0.118505975253464	4.77079553571823	9.79574541259955	18.7893415897576
424	100	cavi	0.0270000000000001	-0.173524072269265	4.65479745317994	9.63085899716693	18.8192785778853
425	100	gibbs	7.734	-0.0610420139436358	4.46142915908822	9.20055045239183	18.9166437628829
425	100	cavi	0.0270000000000001	-0.0488283033358411	4.75777931150011	9.52909776322407	19.1802129126894
426	100	gibbs	7.728	-0.148655016134006	4.81272769823117	9.65792906909031	19.4112844463403
426	100	cavi	0.0260000000000007	0.0561670326769845	4.65806776681286	9.62027851198439	19.2340338777884
427	100	gibbs	7.664	-0.258129953707671	4.80769853533508	9.42674138818159	19.11836859634
427	100	cavi	0.0289999999999999	-0.128656595629446	4.6358863755759	9.30227589327563	19.1493453728161
428	100	gibbs	7.692	0.000203070293705504	4.88257261517218	9.46919172431998	19.348161885535
428	100	cavi	0.0280000000000005	-0.221764863018976	4.96820841190026	9.51527055602945	19.4202522499985
429	100	gibbs	7.929	-0.16659203494331	4.87285306492277	9.30967197989689	19.5068642821801
429	100	cavi	0.032	-0.0398488321241712	4.7614598430008	9.41946683810233	19.5223677102787
430	100	gibbs	7.964	0.0603603937382324	5.19021509927223	9.52166894612603	18.8314188721861
430	100	cavi	0.0310000000000006	0.0619677697824769	5.02488252537054	9.80547291988115	18.9818139986891
431	100	gibbs	7.944	-0.444814115605912	4.240292492035	9.57588056653585	18.9931209014154
431	100	cavi	0.0299999999999994	-0.101370966170571	4.58740616374598	9.65871208969924	19.208388595141
432	100	gibbs	7.957	0.236309172792531	4.51957176000653	9.10934939118103	19.4539099549962
432	100	cavi	0.0310000000000006	0.116272918840212	4.71597859188503	9.37983017967089	19.5708931863287
433	100	gibbs	7.949	0.261330607513719	4.58845437875234	9.81515918447282	19.0785381906657
433	100	cavi	0.032	0.020180429336346	4.36714955656276	9.66309241291198	19.0960892590648
434	100	gibbs	8.019	0.297445458214173	4.79307456829411	10.205843495308	18.9435497929515
434	100	cavi	0.0310000000000006	0.0123989608499475	4.44265238194935	9.84027604010851	19.0151218546427
435	100	gibbs	7.926	0.133662794315644	5.14822103304788	9.7524412166302	19.2252856277417
435	100	cavi	0.032	0.0287345641485555	4.82314773951699	9.50746627665153	19.0234260264936
436	100	gibbs	7.921	0.304588780159179	5.21081209110713	9.99887866748916	19.0410434162172
436	100	cavi	0.032	0.178728178784571	5.02585006637599	9.90373474160799	19.1089446009979
437	100	gibbs	7.914	-0.193488228264193	4.30718721124087	9.93607471158827	19.1114130009153
437	100	cavi	0.0310000000000006	0.0341423342766311	4.71805446906158	9.92781627320233	19.3789915111094
438	100	gibbs	7.924	0.150868385260577	4.22935287828836	9.46040019350725	18.9148641969421
438	100	cavi	0.0310000000000006	0.207507039474963	4.61518334548707	9.4306091696494	19.0605085955169
439	100	gibbs	7.954	0.160388885802948	4.44817432044238	9.57447435537209	19.3754605714751
439	100	cavi	0.0300000000000011	-0.107892955680452	4.65662553762812	9.55736209351791	19.3346589158942
440	100	gibbs	7.994	0.123724996816225	4.30001514883629	9.7454201115132	18.8904247226246
440	100	cavi	0.0310000000000006	-0.184205683806983	4.57556206930611	9.45162181340533	19.0785335233091
441	100	gibbs	7.919	-0.304012063235509	5.14452817218268	9.52499484839716	19.3379131129033
441	100	cavi	0.0309999999999988	-0.253606539741741	4.99039964826286	9.6688288776072	19.361330021809
442	100	gibbs	7.948	0.269248641640812	5.00001790333644	9.68633431136698	19.2293039026165
442	100	cavi	0.032	-0.0506542524355376	5.00306709055471	9.64780734633017	19.1234592397328
443	100	gibbs	7.879	-0.506923697219051	4.82496318111517	9.7195684833761	19.0379920300444
443	100	cavi	0.0280000000000005	0.0108983063453686	4.743754013402	9.81138267196675	19.2091957678159
444	100	gibbs	7.979	-0.164197594199729	4.92846019010818	9.03603876821589	19.1272328156632
